last_name,first_name,Team,26,Average,27,Average,28,Average,29,Average,30,Average,31,Average,32,Average,33,Average,34,Average,35,Average,36,Average,37,Average,38,Average,Price,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value
Begovic, Asmir,BOU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,£4.2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Boruc, Artur,BOU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,£4.3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Travers, Mark,BOU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,£4.2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Fraser, Ryan,BOU,2.7,2.7,2.0,2.4,1.9,2.2,1.3,2.0,2.2,2.0,1.9,2.0,2.7,2.1,1.5,2.0,2.0,2.0,1.8,2.0,1.3,1.9,2.1,2.0,1.7,1.9,£6.9,0.391,0.348,0.319,0.290,0.290,0.290,0.304,0.290,0.290,0.290,0.275,0.290,0.275
Brooks, David,BOU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,£6.2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Stanislas, Junior,BOU,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,£5.9,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017
Ibe, Jordon,BOU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,£4.6,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Lewis Cook,,BOU,0.7,0.7,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.7,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,£5.0,0.140,0.120,0.120,0.120,0.120,0.120,0.120,0.120,0.120,0.120,0.120,0.120,0.120
Surman, Andrew,BOU,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,£4.7,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021
Gosling, Dan,BOU,1.0,1.0,0.7,0.8,0.7,0.8,0.7,0.8,0.8,0.8,0.7,0.8,1.0,0.8,0.7,0.8,0.7,0.8,0.7,0.8,0.7,0.8,0.8,0.8,0.7,0.8,£4.9,0.204,0.163,0.163,0.163,0.163,0.163,0.163,0.163,0.163,0.163,0.163,0.163,0.163
Lerma, Jefferson,BOU,1.3,1.3,0.9,1.1,0.8,1.0,0.8,1.0,1.0,1.0,0.9,1.0,1.3,1.0,0.8,1.0,0.9,1.0,0.8,1.0,0.8,0.9,1.0,0.9,0.8,0.9,£4.8,0.271,0.229,0.208,0.208,0.208,0.208,0.208,0.208,0.208,0.208,0.188,0.188,0.188
Stacey, Jack,BOU,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.7,0.5,0.5,0.5,0.7,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,£4.3,0.116,0.116,0.116,0.116,0.116,0.116,0.116,0.116,0.116,0.116,0.116,0.116,0.116
Billing, Philip,BOU,2.1,2.1,1.5,1.8,1.4,1.7,1.1,1.5,1.7,1.6,1.5,1.6,2.1,1.6,1.1,1.6,1.5,1.6,1.3,1.5,1.1,1.5,1.6,1.5,1.3,1.5,£5.0,0.420,0.360,0.340,0.300,0.320,0.320,0.320,0.320,0.320,0.300,0.300,0.300,0.300
Danjuma,,BOU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.1,0.4,0.1,0.4,0.2,0.4,0.2,0.4,0.2,0.4,0.2,0.4,0.2,0.4,0.2,£5.8,0.000,0.000,0.000,0.000,0.000,0.017,0.017,0.034,0.034,0.034,0.034,0.034,0.034
Ramsdale, Aaron,BOU,3.3,3.3,2.8,3.0,4.0,3.4,3.4,3.4,4.2,3.5,3.0,3.4,5.1,3.7,3.0,3.6,5.0,3.8,3.7,3.8,3.1,3.7,3.1,3.6,3.5,3.6,£4.6,0.717,0.652,0.739,0.739,0.761,0.739,0.804,0.783,0.826,0.826,0.804,0.783,0.783
Harry Wilson,,BOU,4.4,4.4,3.4,3.9,3.3,3.7,2.4,3.4,3.8,3.5,3.4,3.4,4.4,3.6,2.8,3.5,3.4,3.5,3.1,3.4,2.3,3.3,3.7,3.4,3.0,3.3,£5.8,0.759,0.672,0.638,0.586,0.603,0.586,0.621,0.603,0.603,0.586,0.569,0.586,0.569
Saydee, Christian,BOU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,£4.5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Kilkenny, Gavin,BOU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,£4.5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Dobre, Mihai-Alexandru,BOU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,£4.5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Duffy, Shane,BHA,0.8,0.8,0.7,0.8,0.9,0.8,0.7,0.8,0.7,0.8,0.7,0.8,1.0,0.8,0.7,0.8,0.8,0.8,0.7,0.8,0.7,0.8,1.3,0.8,0.7,0.8,£4.8,0.167,0.167,0.167,0.167,0.167,0.167,0.167,0.167,0.167,0.167,0.167,0.167,0.167
Montoya, Martín,BHA,2.5,2.5,1.9,2.2,2.6,2.3,1.7,2.2,2.0,2.1,1.9,2.1,2.8,2.2,2.0,2.2,2.4,2.2,2.2,2.2,1.9,2.2,3.3,2.3,1.6,2.2,£4.4,0.568,0.500,0.523,0.500,0.477,0.477,0.500,0.500,0.500,0.500,0.500,0.523,0.500
Bernardo,,BHA,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,£4.3,0.070,0.070,0.070,0.070,0.070,0.070,0.070,0.070,0.070,0.070,0.070,0.070,0.070
Balogun, Leon,BHA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,£4.4,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Bong, Gaëtan,BHA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,£4.2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Dunk, Lewis,BHA,3.7,3.7,2.9,3.3,3.9,3.5,2.7,3.3,3.1,3.3,2.9,3.2,4.1,3.3,3.0,3.3,3.6,3.3,3.3,3.3,2.9,3.3,4.8,3.4,2.5,3.3,£4.8,0.771,0.688,0.729,0.688,0.688,0.667,0.688,0.688,0.688,0.688,0.688,0.708,0.688
Clarke, Matthew,BHA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,£4.4,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Murray, Glenn,BHA,0.6,0.6,0.5,0.6,0.6,0.6,0.5,0.6,0.6,0.6,0.5,0.6,0.8,0.6,0.5,0.6,0.5,0.6,0.6,0.6,0.6,0.6,0.5,0.6,0.5,0.6,£5.4,0.111,0.111,0.111,0.111,0.111,0.111,0.111,0.111,0.111,0.111,0.111,0.111,0.111
Locadia, Jürgen,BHA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,£5.2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Andone, Florin,BHA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,£4.7,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Ryan, Mathew,BHA,3.9,3.9,3.1,3.5,4.1,3.7,2.8,3.5,3.2,3.4,3.0,3.4,4.3,3.5,3.2,3.4,3.8,3.5,3.4,3.5,3.1,3.4,5.0,3.6,2.6,3.5,£4.8,0.813,0.729,0.771,0.729,0.708,0.708,0.729,0.708,0.729,0.729,0.708,0.750,0.729
Button, David,BHA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,£3.9,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Groß, Pascal,BHA,3.2,3.2,3.2,3.2,2.8,3.1,2.4,2.9,3.0,2.9,1.8,2.7,3.2,2.8,2.0,2.7,2.0,2.6,2.0,2.6,2.8,2.6,3.3,2.6,2.4,2.6,£6.3,0.508,0.508,0.492,0.460,0.460,0.429,0.444,0.429,0.413,0.413,0.413,0.413,0.413
Jahanbakhsh, Alireza,BHA,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,£5.8,0.086,0.086,0.086,0.086,0.086,0.086,0.086,0.086,0.086,0.086,0.086,0.086,0.086
Izquierdo,,BHA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,£5.4,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Knockaert, Anthony,BHA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,£5.4,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Bissouma, Yves,BHA,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,£5.0,0.060,0.060,0.060,0.060,0.060,0.060,0.060,0.060,0.060,0.060,0.060,0.060,0.060
Pröpper, Davy,BHA,2.4,2.4,2.5,2.4,2.1,2.3,1.8,2.2,2.3,2.2,1.3,2.1,2.4,2.1,1.5,2.0,1.5,2.0,1.4,1.9,2.1,1.9,2.6,2.0,1.8,2.0,£4.8,0.500,0.500,0.479,0.458,0.458,0.438,0.438,0.417,0.417,0.396,0.396,0.417,0.417
March, Solomon,BHA,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,£4.6,0.109,0.109,0.109,0.109,0.109,0.109,0.109,0.109,0.109,0.109,0.109,0.109,0.109
Kayal, Beram,BHA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,£4.3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Stephens, Dale,BHA,0.0,0.0,1.7,0.8,1.5,1.1,1.2,1.1,1.6,1.2,1.0,1.2,1.7,1.2,1.0,1.2,1.0,1.2,1.0,1.2,1.5,1.2,1.8,1.2,1.2,1.2,£4.4,0.000,0.182,0.250,0.250,0.273,0.273,0.273,0.273,0.273,0.273,0.273,0.273,0.273
Trossard, Leandro,BHA,2.8,2.8,2.9,2.8,2.5,2.7,2.1,2.6,2.7,2.6,1.6,2.4,2.8,2.5,1.7,2.4,1.7,2.3,1.7,2.2,2.4,2.3,3.0,2.3,2.1,2.3,£5.8,0.483,0.483,0.466,0.448,0.448,0.414,0.431,0.414,0.397,0.379,0.397,0.397,0.397
Burn, Dan,BHA,1.9,1.9,1.4,1.6,2.1,1.8,1.3,1.7,1.6,1.7,1.4,1.6,2.2,1.7,1.5,1.7,1.9,1.7,1.7,1.7,1.4,1.7,2.7,1.8,1.2,1.7,£4.5,0.422,0.356,0.400,0.378,0.378,0.356,0.378,0.378,0.378,0.378,0.378,0.400,0.378
Webster, Adam,BHA,2.6,2.6,2.0,2.3,2.8,2.5,1.8,2.3,2.2,2.3,2.0,2.2,3.0,2.3,2.1,2.3,2.6,2.3,2.3,2.3,2.0,2.3,3.5,2.4,1.7,2.4,£4.4,0.591,0.523,0.568,0.523,0.523,0.500,0.523,0.523,0.523,0.523,0.523,0.545,0.545
Maupay, Neal,BHA,4.1,4.1,2.5,3.3,4.1,3.6,3.1,3.4,3.9,3.5,2.8,3.4,4.7,3.6,3.8,3.6,3.1,3.6,4.2,3.6,4.2,3.7,3.7,3.7,3.1,3.6,£5.8,0.707,0.569,0.621,0.586,0.603,0.586,0.621,0.621,0.621,0.621,0.638,0.638,0.621
Mooy, Aaron,BHA,3.2,3.2,3.2,3.2,2.8,3.1,2.4,2.9,3.0,2.9,1.8,2.7,3.2,2.8,2.0,2.7,2.0,2.6,2.0,2.6,2.8,2.6,3.3,2.6,2.4,2.6,£4.8,0.667,0.667,0.646,0.604,0.604,0.563,0.583,0.563,0.542,0.542,0.542,0.542,0.542
Connolly, Aaron,BHA,2.5,2.5,1.4,2.0,2.5,2.1,1.8,2.1,2.4,2.1,1.6,2.0,2.9,2.2,2.3,2.2,1.8,2.1,2.6,2.2,2.6,2.2,2.2,2.2,1.8,2.2,£4.3,0.581,0.465,0.488,0.488,0.488,0.465,0.512,0.512,0.488,0.512,0.512,0.512,0.512
Baluta, Tudor,BHA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,£4.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Alzate, Steven,BHA,0.8,0.8,0.8,0.8,0.7,0.8,0.6,0.7,0.8,0.7,0.6,0.7,0.8,0.7,0.6,0.7,0.6,0.7,0.6,0.7,0.7,0.7,0.9,0.7,0.6,0.7,£4.5,0.178,0.178,0.178,0.156,0.156,0.156,0.156,0.156,0.156,0.156,0.156,0.156,0.156
Schelotto, Ezequiel,BHA,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,£4.0,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025
Lamptey, Tariq,BHA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,£4.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Mee, Ben,BUR,2.3,2.3,2.9,2.6,3.0,2.7,3.8,3.0,2.2,2.8,2.9,2.8,2.6,2.8,2.6,2.8,3.1,2.8,2.5,2.8,2.6,2.8,2.4,2.7,3.1,2.8,£5.0,0.460,0.520,0.540,0.600,0.560,0.560,0.560,0.560,0.560,0.560,0.560,0.540,0.560
Tarkowski, James,BUR,3.0,3.0,3.6,3.3,3.8,3.5,4.6,3.7,2.8,3.6,3.6,3.6,3.3,3.5,3.3,3.5,3.9,3.5,3.1,3.5,3.3,3.5,3.1,3.4,3.9,3.5,£5.1,0.588,0.647,0.686,0.725,0.706,0.706,0.686,0.686,0.686,0.686,0.686,0.667,0.686
Lowton, Matthew,BUR,0.0,0.0,2.6,1.3,2.7,1.8,3.4,2.2,2.0,2.1,2.6,2.2,2.3,2.2,2.3,2.2,2.8,2.3,2.2,2.3,2.3,2.3,2.2,2.3,2.8,2.3,£4.2,0.000,0.310,0.429,0.524,0.500,0.524,0.524,0.524,0.548,0.548,0.548,0.548,0.548
Bardsley, Phil,BUR,0.6,0.6,0.7,0.6,0.8,0.7,1.1,0.8,0.6,0.8,0.7,0.8,0.6,0.7,0.6,0.7,0.8,0.7,0.6,0.7,0.6,0.7,0.6,0.7,0.8,0.7,£4.3,0.140,0.140,0.163,0.186,0.186,0.186,0.163,0.163,0.163,0.163,0.163,0.163,0.163
Taylor, Charlie,BUR,0.9,0.9,1.2,1.0,1.3,1.1,1.7,1.3,0.9,1.2,1.2,1.2,1.1,1.2,1.1,1.2,1.4,1.2,1.0,1.2,1.1,1.2,1.0,1.2,1.4,1.2,£4.2,0.214,0.238,0.262,0.310,0.286,0.286,0.286,0.286,0.286,0.286,0.286,0.286,0.286
Long, Kevin,BUR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,£4.3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Gibson, Ben,BUR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,£3.9,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Barnes, Ashley,BUR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,0.6,3.0,0.9,2.5,1.1,3.0,1.3,2.2,1.4,3.3,1.6,3.4,1.8,3.7,1.9,£6.1,0.000,0.000,0.000,0.000,0.000,0.098,0.148,0.180,0.213,0.230,0.262,0.295,0.311
Wood, Chris,BUR,0.0,0.0,5.2,2.6,3.3,2.8,5.4,3.5,4.7,3.7,5.1,4.0,4.4,4.0,3.7,4.0,4.3,4.0,3.4,4.0,4.7,4.0,4.9,4.1,5.2,4.2,£6.3,0.000,0.413,0.444,0.556,0.587,0.635,0.635,0.635,0.635,0.635,0.635,0.651,0.667
Vydra, Matej,BUR,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,£5.3,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075
Pope, Nick,BUR,4.0,4.0,4.8,4.4,4.9,4.6,5.9,4.9,3.8,4.7,4.8,4.7,4.3,4.6,4.4,4.6,5.1,4.7,4.2,4.6,4.3,4.6,4.1,4.6,5.1,4.6,£4.7,0.851,0.936,0.979,1.043,1.000,1.000,0.979,0.979,1.000,0.979,0.979,0.979,0.979
Hart, Joe,BUR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,£4.2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Gudmundsson, Johann Berg,BUR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.1,0.4,0.1,0.4,0.2,0.4,0.2,0.4,0.2,0.4,0.2,0.4,0.2,0.4,0.2,£5.9,0.000,0.000,0.000,0.000,0.000,0.017,0.017,0.034,0.034,0.034,0.034,0.034,0.034
McNeil, Dwight,BUR,2.8,2.8,3.2,3.0,2.4,2.8,2.5,2.7,1.6,2.5,3.2,2.6,2.3,2.6,3.5,2.7,2.1,2.6,1.7,2.5,2.9,2.6,2.1,2.5,3.0,2.6,£6.0,0.467,0.500,0.467,0.450,0.417,0.433,0.433,0.450,0.433,0.417,0.433,0.417,0.433
Brady, Robbie,BUR,0.6,0.6,0.7,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.7,0.6,0.6,0.6,0.8,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,£5.5,0.109,0.109,0.109,0.109,0.109,0.109,0.109,0.109,0.109,0.109,0.109,0.109,0.109
Defour, Steven,BUR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,£5.5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Hendrick, Jeff,BUR,2.7,2.7,3.1,2.9,2.3,2.7,2.3,2.6,1.5,2.4,3.0,2.5,2.2,2.4,3.4,2.6,2.0,2.5,1.6,2.4,2.8,2.4,1.9,2.4,2.8,2.4,£5.4,0.500,0.537,0.500,0.481,0.444,0.463,0.444,0.481,0.463,0.444,0.444,0.444,0.444
Westwood, Ashley,BUR,3.9,3.9,4.3,4.1,3.3,3.8,3.4,3.7,2.3,3.4,4.3,3.6,3.2,3.5,4.7,3.7,2.9,3.6,2.4,3.5,4.0,3.5,2.9,3.5,4.1,3.5,£5.4,0.722,0.759,0.704,0.685,0.630,0.667,0.648,0.685,0.667,0.648,0.648,0.648,0.648
Cork, Jack,BUR,1.9,1.9,2.2,2.0,1.5,1.9,1.6,1.8,1.2,1.7,2.1,1.7,1.5,1.7,2.4,1.8,1.3,1.7,1.2,1.7,1.9,1.7,1.3,1.7,2.0,1.7,£4.9,0.388,0.408,0.388,0.367,0.347,0.347,0.347,0.367,0.347,0.347,0.347,0.347,0.347
Lennon, Aaron,BUR,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,£4.6,0.065,0.065,0.065,0.065,0.065,0.065,0.065,0.065,0.065,0.065,0.065,0.065,0.065
Pieters, Erik,BUR,2.2,2.2,2.7,2.4,2.8,2.6,3.6,2.8,2.1,2.7,2.7,2.7,2.4,2.6,2.5,2.6,3.0,2.7,2.3,2.6,2.4,2.6,2.3,2.6,3.0,2.6,£4.2,0.524,0.571,0.619,0.667,0.643,0.643,0.619,0.619,0.643,0.619,0.619,0.619,0.619
Rodriguez, Jay,BUR,2.0,2.0,2.0,2.0,1.1,1.7,2.1,1.8,1.7,1.8,1.9,1.8,1.5,1.8,1.2,1.7,1.5,1.7,1.1,1.6,1.7,1.6,1.8,1.6,1.9,1.7,£5.7,0.351,0.351,0.298,0.316,0.316,0.316,0.316,0.298,0.298,0.281,0.281,0.281,0.298
Peacock-Farrell, Bailey,BUR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,£4.4,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Goodridge, Mace,BUR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,£4.5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Driscoll-Glennon, Anthony,BUR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,£4.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Koiki, Abd-Al-Ali Morakinyo Olaposi,BUR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,£4.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Brownhill, Josh,BUR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,£5.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Alonso, Marcos,CHE,1.6,1.6,2.0,1.8,1.1,1.6,1.8,1.6,1.8,1.7,1.2,1.6,1.7,1.6,1.4,1.6,1.4,1.6,1.2,1.5,1.6,1.5,1.3,1.5,1.2,1.5,£6.0,0.267,0.300,0.267,0.267,0.283,0.267,0.267,0.267,0.267,0.250,0.250,0.250,0.250
Rüdiger, Antonio,CHE,1.1,1.1,1.4,1.2,0.8,1.1,1.2,1.1,1.2,1.1,0.8,1.1,1.2,1.1,0.9,1.1,0.9,1.1,0.8,1.0,1.1,1.0,0.9,1.0,0.8,1.0,£6.0,0.183,0.200,0.183,0.183,0.183,0.183,0.183,0.183,0.183,0.167,0.167,0.167,0.167
